season,division,date,home,away,home_goals,away_goals
2016,5,2016-08-06,Montenegro,Spain,19,25
2016,5,2016-08-06,Russia,South Korea,30,25
2016,5,2016-08-06,Netherlands,France,14,18
2016,5,2016-08-06,Norway,Brazil,28,31
2016,4,2016-08-03,Spain,Sweden,17,18
2016,4,2016-08-02,Brazil,Argentina,24,14
2016,4,2016-07-31,Brazil,Netherlands,23,23
2016,4,2016-07-28,Brazil,Netherlands,29,27
2016,4,2016-07-24,Norway,France,25,24
2016,4,2016-07-24,Spain,Romania,21,21
2016,4,2016-07-23,Norway,Spain,26,28
2016,4,2016-07-23,Romania,France,18,24
2016,4,2016-07-21,Netherlands,Montenegro,23,13
2016,4,2016-07-21,Norway,Romania,32,21
2016,4,2016-07-21,France,Spain,17,21
2016,4,2016-07-21,Sweden,Russia,28,31
2016,4,2016-07-20,Russia,Netherlands,23,25
2016,4,2016-07-20,Sweden,Montenegro,27,29
2016,4,2016-07-19,Netherlands,Sweden,25,26
2016,4,2016-07-19,Montenegro,Russia,27,26
2016,4,2016-06-25,South Korea,Japan,37,17
2016,4,2016-06-09,Slovenia,South Korea,23,40
2016,4,2016-06-08,Slovakia,Brazil,21,23
2016,4,2016-06-07,Slovakia,Brazil,26,25
2016,4,2016-06-07,Slovenia,South Korea,16,33
2016,4,2016-05-28,Austria,Argentina,22,18
2016,4,2016-03-20,Norway,Spain,25,27
2016,4,2016-03-20,Brazil,Germany,18,24
2016,5,2016-03-20,Denmark,Uruguay,38,17
2016,5,2016-03-20,France,Japan,25,17
2016,5,2016-03-20,Tunisia,Netherlands,20,46
2016,5,2016-03-20,Romania,Montenegro,23,23
2016,5,2016-03-20,Russia,Sweden,37,29
2016,4,2016-03-19,Norway,Brazil,32,26
2016,4,2016-03-19,Germany,Spain,24,25
2016,5,2016-03-19,Denmark,Montenegro,22,26
2016,5,2016-03-19,France,Tunisia,33,15
2016,5,2016-03-19,Romania,Uruguay,36,19
2016,5,2016-03-19,Netherlands,Japan,33,25
2016,5,2016-03-19,Poland,Sweden,24,30
2016,5,2016-03-18,Netherlands,France,24,17
2016,5,2016-03-18,Romania,Denmark,32,25
2016,5,2016-03-18,Japan,Tunisia,37,20
2016,5,2016-03-18,Uruguay,Montenegro,19,34
2016,5,2016-03-18,Poland,Russia,25,27
2016,4,2016-03-17,Spain,Brazil,23,22
2016,4,2016-03-17,Norway,Germany,35,28
2016,4,2016-03-16,Slovakia,Norway,27,33
2016,4,2016-03-15,Sweden,Romania,32,29
2016,4,2016-03-15,Slovakia,Norway,28,29
2015,4,2015-12-02,Sweden,Romania,30,33
2015,4,2015-11-29,France,Czech Republic,31,20
2015,4,2015-11-29,Brazil,Serbia,24,23
2015,4,2015-11-29,Romania,Cuba,36,23
2015,4,2015-11-29,Argentina,Slovenia,22,22
2015,4,2015-11-29,Spain,Denmark,25,25
2015,4,2015-11-29,Austria,Switzerland,29,27
2015,4,2015-11-29,Angola,Tunisia,27,22
2015,4,2015-11-28,Spain,Tunisia,32,19
2015,4,2015-11-28,Croatia,Germany,27,24
2015,4,2015-11-28,Austria,Switzerland,32,28
2015,4,2015-11-28,Angola,Denmark,17,28
2015,4,2015-11-28,Poland,Montenegro,28,26
2015,4,2015-11-28,France,Cuba,37,18
2015,4,2015-11-28,Romania,Czech Republic,31,26
2015,4,2015-11-27,Spain,Angola,37,27
2015,4,2015-11-27,Germany,Slovakia,31,31
2015,4,2015-11-27,Tunisia,Denmark,15,33
2015,4,2015-11-27,Hungary,Ukraine,37,19
2015,4,2015-11-26,Croatia,Slovakia,29,19
2015,4,2015-11-26,France,Romania,29,27
2015,4,2015-11-25,Germany,Poland,30,31
2015,4,2015-11-19,Tunisia,Italy,24,22
2015,4,2015-11-08,Serbia,South Korea,22,31
2015,4,2015-08-07,Hungary,Japan,34,18
2015,4,2015-06-14,Brazil,Norway,18,12
2015,4,2015-06-12,Brazil,Norway,21,25
2015,4,2015-06-03,Japan,Ukraine,23,26
2015,4,2015-06-02,Sweden,Netherlands,30,20
2015,4,2015-06-02,Czech Republic,Slovakia,21,22
2015,4,2015-06-01,Montenegro,Russia,27,23
2015,4,2015-06-01,Slovakia,Japan,28,23
2015,4,2015-05-31,Germany,Netherlands,31,29
2015,4,2015-05-30,Poland,Iceland,25,18
2015,4,2015-03-22,Italy,Finland,23,17
2015,4,2015-03-21,Portugal,Italy,23,20
2015,4,2015-03-21,Romania,Sweden,17,26
2015,4,2015-03-21,Switzerland,Iceland,24,28
2015,4,2015-03-21,Germany,Brazil,25,20
2015,4,2015-03-21,Czech Republic,Turkey,36,25
2015,4,2015-03-21,Netherlands,Slovakia,29,26
2015,4,2015-03-21,Austria,Belarus,30,28
2015,4,2015-03-21,Hungary,Spain,25,25
2015,4,2015-03-21,Serbia,Slovenia,28,30
2015,4,2015-03-20,Portugal,Finland,33,24
2015,4,2015-03-20,Czech Republic,Austria,31,25
2015,4,2015-03-20,Netherlands,Slovakia,33,27
2015,4,2015-03-20,Serbia,Slovenia,30,22
2015,4,2015-03-20,Romania,Brazil,27,19
2015,4,2015-03-20,Turkey,Belarus,28,38
2015,4,2015-03-20,Sweden,Germany,33,32
2015,4,2015-03-20,Switzerland,Iceland,25,21
2015,4,2015-03-19,Turkey,Austria,32,32
2015,4,2015-03-19,Czech Republic,Belarus,31,26
