season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,casual
2024,3,2023-10-15,Portugal,Czech Republic,26,30,1303,1,0
2024,3,2023-10-15,Lithuania,North Macedonia,28,31,1304,1,0
2023,4,2023-11-05,Germany,Hungary,29,25,1305,0,1
2023,4,2023-11-23,Romania,Switzerland,33,28,1306,0,1
2023,4,2023-11-23,Austria,Portugal,32,20,1307,0,1
2023,4,2023-11-24,Sweden,Germany,30,33,1308,0,1
2023,4,2023-11-24,Spain,Japan,29,31,1309,0,1
2023,4,2023-11-24,Romania,Portugal,32,22,1310,0,1
2023,4,2023-11-24,Argentina,Serbia,18,28,1311,0,1
2023,4,2023-11-24,Switzerland,Austria,33,34,1312,0,1
2023,4,2023-11-25,Netherlands,Hungary,25,23,1313,0,1
2023,4,2023-11-25,Spain,Argentina,26,20,1314,0,1
2023,4,2023-11-25,Romania,Austria,41,35,1315,0,1
2023,4,2023-11-25,Denmark,Brazil,34,24,1316,0,1
2023,4,2023-11-25,Croatia,Congo,33,23,1317,0,1
2023,4,2023-11-25,Belarus,Russia,28,32,1318,0,1
2023,4,2023-11-25,Serbia,Japan,22,38,1319,0,1
2023,4,2023-11-25,Czech Republic,Slovakia,27,23,1320,0,1
2023,4,2023-11-25,Portugal,Switzerland,32,34,1321,0,1
2023,4,2023-11-26,Montenegro,Congo,33,26,1322,0,1
2023,4,2023-11-26,Sweden,Germany,30,23,1323,0,1
2023,4,2023-11-26,Denmark,Brazil,33,16,1324,0,1
2023,4,2023-11-26,Netherlands,Hungary,32,34,1325,0,1
2023,4,2023-11-26,Belarus,Russia,24,34,1326,0,1
2023,4,2023-11-26,Spain,Serbia,24,18,1327,0,1
2023,4,2023-11-26,Japan,Argentina,29,21,1328,0,1
2023,4,2023-11-27,Croatia,Montenegro,26,25,1329,0,1
2023,6,2023-11-29,Spain,Kazakhstan,34,17,1330,1,0
2023,6,2023-11-29,Brazil,Ukraine,35,20,1331,1,0
2023,6,2023-11-29,South Korea,Austria,29,30,1332,1,0
2023,6,2023-11-30,Czech Republic,Congo,32,22,1333,1,0
2023,6,2023-11-30,France,Angola,30,29,1334,1,0
2023,6,2023-11-30,Hungary,Paraguay,35,12,1335,1,0
2023,6,2023-11-30,Poland,Iran,35,15,1336,1,0
2023,6,2023-11-30,Germany,Japan,31,30,1337,1,0
2023,6,2023-11-30,Montenegro,Cameroon,25,11,1338,1,0
2023,6,2023-11-30,Netherlands,Argentina,41,26,1339,1,0
2023,6,2023-11-30,Slovenia,Iceland,30,24,1340,1,0
2023,6,2023-12-01,Austria,Norway,28,45,1341,1,0
2023,6,2023-12-01,Denmark,Serbia,25,21,1342,1,0
2023,6,2023-12-01,Spain,Ukraine,32,20,1343,1,0
2023,6,2023-12-01,Sweden,China,36,24,1344,1,0
2023,6,2023-12-01,Croatia,Senegal,22,22,1345,1,0
2023,6,2023-12-01,Kazakhstan,Brazil,15,46,1346,1,0
2023,6,2023-12-02,Hungary,Cameroon,39,20,1347,1,0
2023,6,2023-12-02,Poland,Japan,32,30,1348,1,0
2023,6,2023-12-02,Congo,Netherlands,20,40,1349,1,0
2023,6,2023-12-02,Iceland,France,22,31,1350,1,0
2023,6,2023-12-02,Iran,Germany,22,45,1351,1,0
2023,6,2023-12-02,Paraguay,Montenegro,26,41,1352,1,0
2023,6,2023-12-02,Czech Republic,Argentina,31,22,1353,1,0
2023,6,2023-12-02,Slovenia,Angola,30,24,1354,1,0
2023,6,2023-12-03,Norway,South Korea,33,23,1355,1,0
2023,6,2023-12-03,Brazil,Spain,25,27,1356,1,0
2023,6,2023-12-03,Romania,Serbia,37,28,1357,1,0
2023,6,2023-12-03,Senegal,Sweden,18,26,1358,1,0
2023,6,2023-12-03,Croatia,China,39,13,1359,1,0
2023,6,2023-12-03,Ukraine,Kazakhstan,37,24,1360,1,0
2023,6,2023-12-04,France,Slovenia,31,27,1361,1,0
2023,6,2023-12-04,Germany,Poland,33,17,1362,1,0
2023,6,2023-12-04,Montenegro,Hungary,24,18,1363,1,0
2023,6,2023-12-04,Netherlands,Czech Republic,33,20,1364,1,0
2023,6,2023-12-04,Angola,Iceland,26,26,1365,1,0
2023,6,2023-12-04,Argentina,Congo,31,26,1366,1,0
2023,6,2023-12-04,Cameroon,Paraguay,26,23,1367,1,0
2023,6,2023-12-04,Japan,Iran,42,10,1368,1,0
2023,6,2023-12-05,Denmark,Romania,39,23,1369,1,0
2023,6,2023-12-05,Sweden,Croatia,22,17,1370,1,0
2023,6,2023-12-05,China,Senegal,15,22,1371,1,0
2023,6,2023-12-06,Netherlands,Brazil,35,27,1372,1,0
2023,6,2023-12-06,Norway,Angola,37,19,1373,1,0
2023,6,2023-12-06,France,Austria,41,27,1374,1,0
2023,6,2023-12-06,Spain,Argentina,30,23,1375,1,0
2023,6,2023-12-06,South Korea,Slovenia,27,31,1376,1,0
2023,6,2023-12-06,Ukraine,Czech Republic,23,30,1377,1,0
2023,6,2023-12-06,Kazakhstan,Congo,36,37,1378,1,0
2023,6,2023-12-07,Denmark,Japan,26,27,1379,1,0
2023,6,2023-12-07,Sweden,Cameroon,37,13,1380,1,0
2023,6,2023-12-07,Germany,Romania,24,22,1381,1,0
2023,6,2023-12-07,Senegal,Hungary,20,30,1382,1,0
2023,6,2023-12-07,Montenegro,Croatia,25,26,1383,1,0
2023,6,2023-12-07,Serbia,Poland,21,22,1384,1,0
2023,6,2023-12-07,China,Paraguay,23,20,1385,1,0
2023,6,2023-12-08,Slovenia,Norway,21,34,1386,1,0
2023,6,2023-12-08,Ukraine,Netherlands,21,40,1387,1,0
2023,6,2023-12-08,Czech Republic,Spain,30,22,1388,1,0
2023,6,2023-12-08,South Korea,France,22,32,1389,1,0
2023,6,2023-12-08,Austria,Angola,25,30,1390,1,0
2023,6,2023-12-08,Brazil,Argentina,33,19,1391,1,0
2023,6,2023-12-09,Hungary,Sweden,22,26,1392,1,0
2023,6,2023-12-09,Poland,Denmark,22,32,1393,1,0
2023,6,2023-12-09,Croatia,Cameroon,24,15,1394,1,0
2023,6,2023-12-09,Serbia,Germany,21,31,1395,1,0
2023,6,2023-12-09,Paraguay,Iceland,19,25,1396,1,0
2023,6,2023-12-09,Romania,Japan,32,28,1397,1,0
2023,6,2023-12-09,Senegal,Montenegro,21,29,1398,1,0
2023,6,2023-12-09,Iran,Congo,20,32,1399,1,0
2023,6,2023-12-10,France,Norway,24,23,1400,1,0
2023,6,2023-12-10,Slovenia,Austria,32,27,1401,1,0
2023,6,2023-12-10,Netherlands,Spain,29,21,1402,1,0
2023,6,2023-12-10,Angola,South Korea,33,31,1403,1,0
2023,6,2023-12-10,Czech Republic,Brazil,27,30,1404,1,0
2023,6,2023-12-10,Argentina,Ukraine,25,20,1405,1,0
2023,6,2023-12-11,Germany,Denmark,28,30,1406,1,0
2023,6,2023-12-11,Montenegro,Sweden,25,32,1407,1,0
2023,6,2023-12-11,Hungary,Croatia,23,22,1408,1,0
2023,6,2023-12-11,Poland,Romania,26,27,1409,1,0
2023,6,2023-12-11,Iceland,China,30,23,1410,1,0
2023,6,2023-12-11,Cameroon,Senegal,20,22,1411,1,0
2023,6,2023-12-11,Japan,Serbia,22,20,1412,1,0
2023,6,2023-12-11,Iran,Kazakhstan,29,33,1413,1,0
2023,6,2023-12-12,Netherlands,Norway,23,30,1414,1,0
2023,6,2023-12-12,France,Czech Republic,33,22,1415,1,0
2023,6,2023-12-13,Denmark,Montenegro,26,24,1416,1,0
2023,6,2023-12-13,Iceland,Congo,30,28,1417,1,0
2023,6,2023-12-13,Sweden,Germany,27,20,1418,1,0
2023,6,2023-12-13,Paraguay,Kazakhstan,36,30,1419,1,0
2023,6,2023-12-15,Sweden,France,28,37,1420,1,0
2023,6,2023-12-15,Denmark,Norway,28,29,1421,1,0
2023,6,2023-12-15,Montenegro,Netherlands,25,28,1422,1,0
2023,6,2023-12-15,Germany,Czech Republic,32,26,1423,1,0
2023,6,2023-12-17,France,Norway,31,28,1424,1,0
2023,6,2023-12-17,Sweden,Denmark,27,28,1425,1,0
2023,6,2023-12-17,Germany,Netherlands,26,30,1426,1,0
2023,6,2023-12-17,Czech Republic,Montenegro,24,28,1427,1,0
2024,3,2024-02-28,Iceland,Sweden,24,37,1428,1,0
2024,3,2024-02-28,Czech Republic,Netherlands,29,30,1429,1,0
2024,3,2024-02-28,Bosnia & Herzegovina,Greece,22,24,1430,1,0
2024,3,2024-02-28,Poland,Denmark,22,26,1431,1,0
2024,3,2024-02-28,Luxembourg,Faroe Islands,16,34,1432,1,0
2024,3,2024-02-28,Slovakia,Israel,31,22,1433,1,0
2024,3,2024-02-28,Bulgaria,Turkey,24,30,1434,1,0
2024,3,2024-02-28,Romania,Croatia,26,24,1435,1,0
2024,3,2024-02-28,Azerbaijan,Lithuania,35,33,1436,1,0
2024,3,2024-02-29,Israel,Ukraine,27,28,1437,1,0
2024,3,2024-02-29,Latvia,Italy,14,32,1438,1,0
2024,3,2024-02-29,North Macedonia,Spain,19,31,1439,1,0
2024,3,2024-02-29,Serbia,Montenegro,30,31,1440,1,0
2024,3,2024-02-29,Slovakia,Germany,18,40,1441,1,0
2024,3,2024-02-29,Finland,Portugal,21,28,1442,1,0
2024,3,2024-02-29,Slovenia,France,20,35,1443,1,0
2024,3,2024-03-02,Ukraine,Israel,32,28,1444,1,0
2024,3,2024-03-02,Denmark,Poland,39,31,1445,1,0
2024,3,2024-03-02,Sweden,Iceland,37,23,1446,1,0
2024,3,2024-03-03,Portugal,Finland,38,22,1447,1,0
2024,3,2024-03-03,Italy,Latvia,43,8,1448,1,0
2024,3,2024-03-03,Germany,Slovakia,32,18,1449,1,0
2024,3,2024-03-03,Faroe Islands,Luxembourg,39,21,1450,1,0
2024,3,2024-03-03,Montenegro,Serbia,26,25,1451,1,0
2024,3,2024-03-03,Spain,North Macedonia,24,20,1452,1,0
2024,3,2024-03-03,Croatia,Romania,23,25,1453,1,0
2024,3,2024-03-03,France,Slovenia,41,22,1454,1,0
2024,3,2024-03-03,Greece,Bosnia & Herzegovina,27,23,1455,1,0
2024,3,2024-03-03,Lithuania,Azerbaijan,41,26,1456,1,0
2024,3,2024-03-03,Turkey,Bulgaria,38,13,1457,1,0
2024,3,2024-03-03,Netherlands,Czech Republic,42,25,1458,1,0
2024,3,2024-04-03,Faroe Islands,Sweden,27,31,1459,1,0
2024,3,2024-04-03,Luxembourg,Iceland,15,31,1460,1,0
2024,3,2024-04-03,Italy,France,13,36,1461,1,0
2024,3,2024-04-03,Lithuania,Spain,20,34,1462,1,0
2024,3,2024-04-03,Greece,Croatia,13,24,1463,1,0
2024,3,2024-04-03,Bulgaria,Serbia,17,35,1464,1,0
2024,3,2024-04-03,Azerbaijan,North Macedonia,22,37,1465,1,0
2024,3,2024-04-03,Turkey,Montenegro,28,30,1466,1,0
2024,3,2024-04-04,Bosnia & Herzegovina,Romania,16,37,1467,1,0
2024,3,2024-04-04,Portugal,Netherlands,25,36,1468,1,0
2024,3,2024-04-04,Ukraine,Germany,21,43,1469,1,0
2024,3,2024-04-04,Latvia,Slovenia,16,34,1470,1,0
2024,3,2024-04-04,Kosovo,Poland,27,34,1471,1,0
2024,3,2024-04-04,Finland,Czech Republic,23,43,1472,1,0
2024,3,2024-04-04,Israel,Slovakia,24,35,1473,1,0
2024,3,2024-04-06,Israel,Germany,12,35,1474,1,0
2024,4,2024-04-06,Tunisia,Senegal,25,23,1475,0,1
2024,4,2024-04-06,Denmark,Japan,33,19,1476,0,1
2024,3,2024-04-07,Croatia,Bosnia & Herzegovina,33,19,1477,1,0
2024,3,2024-04-07,Czech Republic,Portugal,25,22,1478,1,0
2024,3,2024-04-07,France,Latvia,53,9,1479,1,0
2024,3,2024-04-07,Germany,Israel,46,9,1480,1,0
2024,3,2024-04-07,Iceland,Faroe Islands,24,20,1481,1,0
2024,3,2024-04-07,Montenegro,Bulgaria,35,17,1482,1,0
2024,3,2024-04-07,Netherlands,Finland,35,22,1483,1,0
2024,3,2024-04-07,North Macedonia,Lithuania,34,24,1484,1,0
2024,3,2024-04-07,Poland,Kosovo,28,17,1485,1,0
2024,3,2024-04-07,Romania,Greece,31,24,1486,1,0
2024,3,2024-04-07,Serbia,Turkey,30,22,1487,1,0
2024,3,2024-04-07,Slovakia,Ukraine,25,25,1488,1,0
2024,3,2024-04-07,Slovenia,Italy,35,21,1489,1,0
2024,3,2024-04-07,Spain,Azerbaijan,42,16,1490,1,0
2024,3,2024-04-07,Sweden,Luxembourg,47,18,1491,1,0
2024,4,2024-04-07,Denmark,Japan,40,17,1492,0,1
2024,5,2024-04-11,Netherlands,Argentina,34,22,1493,1,0
2024,5,2024-04-11,Montenegro,Paraguay,30,25,1494,1,0
2024,5,2024-04-11,Czech Republic,Spain,21,31,1495,1,0
2024,5,2024-04-11,Sweden,Japan,35,28,1496,1,0
2024,5,2024-04-11,Germany,Slovenia,31,25,1497,1,0
2024,5,2024-04-11,Hungary,Great Britain,49,11,1498,1,0
2024,5,2024-04-12,Argentina,Spain,23,26,1499,1,0
2024,5,2024-04-12,Japan,Great Britain,43,16,1500,1,0
2024,5,2024-04-12,Netherlands,Czech Republic,32,18,1501,1,0
2024,5,2024-04-12,Sweden,Hungary,25,28,1502,1,0
2024,5,2024-04-13,Slovenia,Paraguay,32,14,1503,1,0
2024,5,2024-04-13,Germany,Montenegro,28,24,1504,1,0
2024,4,2024-04-14,France,Romania,30,28,1505,0,1
2024,4,2024-04-14,Poland,Brazil,26,22,1506,0,1
2024,5,2024-04-14,Hungary,Japan,37,28,1507,1,0
2024,5,2024-04-14,Spain,Netherlands,26,27,1508,1,0
2024,5,2024-04-14,Great Britain,Sweden,8,52,1509,1,0
2024,5,2024-04-14,Montenegro,Slovenia,26,30,1510,1,0
2024,5,2024-04-14,Czech Republic,Argentina,41,33,1511,1,0
2024,5,2024-04-14,Paraguay,Germany,20,37,1512,1,0
2024,4,2024-07-04,France,Norway,22,34,1513,0,1
2024,4,2024-07-05,Sweden,Netherlands,29,30,1514,0,1
2024,4,2024-07-06,France,Norway,25,19,1515,0,1
2024,4,2024-07-10,Spain,Angola,22,21,1516,0,1
2024,4,2024-07-12,Spain,South Korea,29,23,1517,0,1
2024,4,2024-07-13,France,Angola,33,20,1518,0,1
2024,4,2024-07-13,Germany,Brazil,31,36,1519,0,1
2024,4,2024-07-13,Hungary,Slovenia,28,27,1520,0,1
2024,4,2024-07-14,Spain,South Korea,24,19,1521,0,1
2024,4,2024-07-16,Norway,Denmark,26,24,1522,0,1
2024,4,2024-07-17,Slovenia,Brazil,23,29,1523,0,1
2024,4,2024-07-18,Denmark,Norway,24,35,1524,0,1
2024,4,2024-07-19,Germany,Hungary,30,29,1525,0,1
2024,4,2024-07-21,Germany,Brazil,27,20,1526,0,1
2024,5,2024-07-25,Norway,Sweden,28,32,1527,1,0
2024,5,2024-07-25,Hungary,France,28,31,1528,1,0
2024,5,2024-07-25,Germany,South Korea,22,23,1529,1,0
2024,5,2024-07-25,Spain,Brazil,18,29,1530,1,0
2024,5,2024-07-25,Netherlands,Angola,34,31,1531,1,0
2024,5,2024-07-25,Slovenia,Denmark,19,27,1532,1,0
2024,5,2024-07-28,France,Netherlands,32,28,1533,1,0
2024,5,2024-07-28,Angola,Spain,26,21,1534,1,0
2024,5,2024-07-28,Denmark,Norway,18,27,1535,1,0
2024,5,2024-07-28,Sweden,Germany,31,28,1536,1,0
2024,5,2024-07-28,South Korea,Slovenia,23,30,1537,1,0
2024,5,2024-07-28,Brazil,Hungary,24,25,1538,1,0
2024,5,2024-07-30,Sweden,Denmark,23,25,1539,1,0
2024,5,2024-07-30,France,Brazil,26,20,1540,1,0
2024,5,2024-07-30,Hungary,Angola,31,31,1541,1,0
2024,5,2024-07-30,Netherlands,Spain,29,24,1542,1,0
2024,5,2024-07-30,Norway,South Korea,26,20,1543,1,0
2024,5,2024-07-30,Germany,Slovenia,41,22,1544,1,0
2024,5,2024-08-01,Slovenia,Norway,22,29,1545,1,0
2024,5,2024-08-01,Germany,Denmark,27,28,1546,1,0
2024,5,2024-08-01,Angola,France,24,38,1547,1,0
2024,5,2024-08-01,Spain,Hungary,24,27,1548,1,0
2024,5,2024-08-01,South Korea,Sweden,21,27,1549,1,0
2024,5,2024-08-01,Netherlands,Brazil,31,24,1550,1,0
2024,5,2024-08-03,Denmark,South Korea,28,20,1551,1,0
2024,5,2024-08-03,Norway,Germany,30,18,1552,1,0
2024,5,2024-08-03,Slovenia,Sweden,23,27,1553,1,0
2024,5,2024-08-03,Brazil,Angola,30,19,1554,1,0
2024,5,2024-08-03,Spain,France,24,32,1555,1,0
2024,5,2024-08-03,Hungary,Netherlands,26,30,1556,1,0
2024,5,2024-08-06,Norway,Brazil,32,15,1557,1,0
2024,5,2024-08-06,Hungary,Sweden,32,36,1558,1,0
2024,5,2024-08-06,France,Germany,26,23,1559,1,0
2024,5,2024-08-06,Denmark,Netherlands,29,25,1560,1,0
2024,5,2024-08-08,Norway,Denmark,25,21,1561,1,0
2024,5,2024-08-08,Sweden,France,28,31,1562,1,0
2024,5,2024-08-10,Norway,France,29,21,1563,1,0
2024,5,2024-08-10,Denmark,Sweden,30,25,1564,1,0
2024,4,2024-09-26,Portugal,Congo,26,24,1565,0,1
2024,4,2024-09-26,Iceland,Poland,15,26,1566,0,1
2024,4,2024-09-27,Turkey,Brazil,25,30,1567,0,1
2024,4,2024-09-27,Netherlands,Serbia,40,27,1568,0,1
2024,4,2024-09-27,Czech Republic,Poland,25,28,1569,0,1
2024,4,2024-09-27,Slovakia,Faroe Islands,24,23,1570,0,1
2024,4,2024-09-28,Netherlands,Serbia,26,22,1571,0,1
2024,4,2024-09-28,Portugal,Brazil,24,23,1572,0,1
2024,4,2024-09-28,Hungary,Romania,37,28,1573,0,1
2024,4,2024-09-28,Austria,North Macedonia,31,25,1574,0,1
2024,4,2024-09-28,Czech Republic,Iceland,26,21,1575,0,1
2024,4,2024-09-28,Slovakia,Faroe Islands,23,30,1576,0,1
2024,4,2024-09-28,Croatia,Slovenia,18,25,1577,0,1
2024,4,2024-09-29,Portugal,Turkey,33,26,1578,0,1
2024,4,2024-09-29,Austria,North Macedonia,34,21,1579,0,1
2024,4,2024-10-24,France,Hungary,27,30,1580,0,1
2024,4,2024-10-24,Sweden,Spain,40,24,1581,0,1
2025,6,2024-10-24,Estonia,Finland,24,24,1582,1,0
2024,4,2024-10-25,Iceland,Poland,30,24,1583,0,1
2024,4,2024-10-25,Switzerland,Turkey,37,26,1584,0,1
2024,4,2024-10-25,Austria,Czech Republic,26,25,1585,0,1
2024,4,2024-10-25,Romania,North Macedonia,36,25,1586,0,1
2024,4,2024-10-25,Brazil,Slovakia,34,30,1587,0,1
2025,6,2024-10-25,Belgium,Kosovo,28,32,1588,1,0
2025,6,2024-10-25,Bulgaria,Italy,21,29,1589,1,0
2025,6,2024-10-25,Lithuania,Great Britain,37,23,1590,1,0
2025,6,2024-10-25,Israel,Estonia,29,22,1591,1,0
2024,4,2024-10-26,Brazil,Turkey,33,28,1592,0,1
2024,4,2024-10-26,Iceland,Poland,28,24,1593,0,1
2024,4,2024-10-26,France,Hungary,26,22,1594,0,1
2024,4,2024-10-26,Romania,Switzerland,27,36,1595,0,1
2024,4,2024-10-26,Sweden,Spain,41,28,1596,0,1
2024,4,2024-10-26,North Macedonia,Slovakia,27,29,1597,0,1
2025,6,2024-10-26,Kosovo,Bosnia & Herzegovina,32,26,1598,1,0
2025,6,2024-10-26,Luxembourg,Bulgaria,21,33,1599,1,0
2025,6,2024-10-26,Finland,Israel,18,26,1600,1,0
2025,6,2024-10-26,Great Britain,Greece,17,20,1601,1,0
2024,4,2024-10-27,Romania,Brazil,31,34,1602,0,1
2024,4,2024-10-27,Turkey,Slovakia,31,36,1603,0,1
2024,4,2024-10-27,Switzerland,North Macedonia,27,22,1604,0,1
2025,6,2024-10-27,Italy,Luxembourg,39,20,1605,1,0
2025,6,2024-10-27,Bosnia & Herzegovina,Belgium,27,28,1606,1,0
2025,6,2024-10-27,Greece,Lithuania,24,25,1607,1,0
2024,4,2024-11-22,Switzerland,Iceland,30,29,1608,0,1
2024,4,2024-11-22,Hungary,Slovakia,38,31,1609,0,1
2024,4,2024-11-22,Croatia,North Macedonia,26,18,1610,0,1
2024,4,2024-11-23,Slovakia,Ukraine,30,27,1611,0,1
2024,4,2024-11-23,Sweden,Poland,38,22,1612,0,1
2024,4,2024-11-24,Hungary,Ukraine,38,19,1613,0,1
2024,4,2024-11-24,Austria,Germany,26,28,1614,0,1
2024,4,2024-11-24,Sweden,Poland,28,27,1615,0,1
2024,1,2024-11-27,Congo,Egypt,23,27,1616,1,0
2024,1,2024-11-27,Angola,Tunisia,36,23,1617,1,0
2024,1,2024-11-28,D.R. Congo,Cameroon,23,25,1618,1,0
2024,3,2024-11-28,France,Poland,35,22,1619,1,0
2024,3,2024-11-28,Norway,Slovenia,33,26,1620,1,0
2024,3,2024-11-28,Sweden,North Macedonia,28,18,1621,1,0
2024,3,2024-11-28,Austria,Slovakia,37,24,1622,1,0
2024,3,2024-11-28,Hungary,Turkey,30,24,1623,1,0
2024,3,2024-11-28,Spain,Portugal,30,24,1624,1,0
2024,3,2024-11-29,Denmark,Croatia,34,26,1625,1,0
2024,3,2024-11-29,Germany,Ukraine,30,17,1626,1,0
2024,3,2024-11-29,Montenegro,Serbia,24,18,1627,1,0
2024,3,2024-11-29,Netherlands,Iceland,27,25,1628,1,0
2024,3,2024-11-29,Romania,Czech Republic,29,28,1629,1,0
2024,3,2024-11-29,Switzerland,Faroe Islands,28,25,1630,1,0
2024,1,2024-11-30,Tunisia,D.R. Congo,23,25,1631,1,0
2024,1,2024-11-30,Egypt,Senegal,16,21,1632,1,0
2024,3,2024-11-30,North Macedonia,Turkey,25,25,1633,1,0
2024,3,2024-11-30,Slovenia,Slovakia,37,24,1634,1,0
2024,3,2024-11-30,France,Spain,24,22,1635,1,0
2024,3,2024-11-30,Norway,Austria,38,24,1636,1,0
2024,3,2024-11-30,Sweden,Hungary,25,32,1637,1,0
2024,3,2024-11-30,Poland,Portugal,22,21,1638,1,0
2024,1,2024-12-01,Cameroon,Angola,14,31,1639,1,0
2024,3,2024-12-01,Iceland,Ukraine,27,24,1640,1,0
2024,3,2024-12-01,Serbia,Czech Republic,24,27,1641,1,0
2024,3,2024-12-01,Denmark,Switzerland,35,30,1642,1,0
2024,3,2024-12-01,Montenegro,Romania,27,25,1643,1,0
2024,3,2024-12-01,Netherlands,Germany,29,22,1644,1,0
2024,3,2024-12-01,Croatia,Faroe Islands,17,17,1645,1,0
2024,3,2024-12-02,Portugal,France,16,28,1646,1,0
2024,3,2024-12-02,Slovakia,Norway,15,38,1647,1,0
2024,3,2024-12-02,Turkey,Sweden,19,47,1648,1,0
2024,3,2024-12-02,North Macedonia,Hungary,19,29,1649,1,0
2024,3,2024-12-02,Poland,Spain,26,23,1650,1,0
2024,3,2024-12-02,Slovenia,Austria,25,24,1651,1,0
2024,1,2024-12-03,D.R. Congo,Angola,15,40,1652,1,0
2024,1,2024-12-03,Congo,Senegal,25,17,1653,1,0
2024,1,2024-12-03,Tunisia,Cameroon,20,21,1654,1,0
2024,2,2024-12-03,India,Hong Kong,31,28,1655,1,0
2024,2,2024-12-03,Japan,Iran,34,14,1656,1,0
2024,2,2024-12-03,China,Kazakhstan,26,28,1657,1,0
2024,3,2024-12-03,Croatia,Switzerland,22,26,1658,1,0
2024,3,2024-12-03,Czech Republic,Montenegro,21,28,1659,1,0
2024,3,2024-12-03,Iceland,Germany,19,30,1660,1,0
2024,3,2024-12-03,Faroe Islands,Denmark,24,33,1661,1,0
2024,3,2024-12-03,Serbia,Romania,25,27,1662,1,0
2024,3,2024-12-03,Ukraine,Netherlands,23,43,1663,1,0
2024,1,2024-12-04,Egypt,D.R. Congo,23,22,1664,1,0
2024,1,2024-12-04,Cameroon,Senegal,19,26,1665,1,0
2024,1,2024-12-04,Congo,Tunisia,24,28,1666,1,0
2024,2,2024-12-04,Iran,India,32,30,1667,1,0
2024,2,2024-12-04,Kazakhstan,South Korea,20,30,1668,1,0
2024,2,2024-12-04,Hong Kong,Japan,6,47,1669,1,0
2024,1,2024-12-05,Congo,Cameroon,19,17,1670,1,0
2024,3,2024-12-05,Denmark,Norway,24,27,1671,1,0
2024,3,2024-12-05,Hungary,Montenegro,26,20,1672,1,0
2024,3,2024-12-05,France,Romania,30,25,1673,1,0
2024,3,2024-12-05,Netherlands,Slovenia,26,22,1674,1,0
2024,3,2024-12-05,Sweden,Poland,33,25,1675,1,0
2024,3,2024-12-05,Switzerland,Germany,27,36,1676,1,0
2024,1,2024-12-06,Egypt,Angola,22,36,1677,1,0
2024,1,2024-12-06,Tunisia,Senegal,18,26,1678,1,0
2024,1,2024-12-06,Congo,D.R. Congo,28,30,1679,1,0
2024,2,2024-12-06,India,Japan,15,48,1680,1,0
2024,2,2024-12-06,South Korea,China,25,14,1681,1,0
2024,2,2024-12-06,Iran,Hong Kong,26,17,1682,1,0
2024,3,2024-12-06,Hungary,Poland,31,21,1683,1,0
2024,3,2024-12-06,France,Montenegro,31,23,1684,1,0
2024,3,2024-12-06,Sweden,Romania,23,25,1685,1,0
2024,1,2024-12-07,Senegal,Angola,18,27,1686,1,0
2024,1,2024-12-07,Tunisia,Egypt,25,22,1687,1,0
2024,3,2024-12-07,Netherlands,Norway,21,31,1688,1,0
2024,3,2024-12-07,Denmark,Germany,30,22,1689,1,0
2024,3,2024-12-07,Switzerland,Slovenia,25,34,1690,1,0
2024,2,2024-12-08,Japan,Kazakhstan,30,23,1691,1,0
2024,2,2024-12-08,South Korea,Iran,33,20,1692,1,0
2024,2,2024-12-08,China,Hong Kong,38,14,1693,1,0
2024,3,2024-12-08,Sweden,France,27,31,1694,1,0
2024,3,2024-12-08,Hungary,Romania,37,29,1695,1,0
2024,3,2024-12-08,Montenegro,Poland,30,28,1696,1,0
2024,3,2024-12-09,Denmark,Slovenia,33,26,1697,1,0
2024,3,2024-12-09,Norway,Germany,32,27,1698,1,0
2024,3,2024-12-09,Switzerland,Netherlands,29,37,1699,1,0
2024,2,2024-12-10,South Korea,Japan,24,25,1700,1,0
2024,2,2024-12-10,Iran,Kazakhstan,22,28,1701,1,0
2024,2,2024-12-10,China,India,41,30,1702,1,0
2024,3,2024-12-10,Sweden,Montenegro,25,24,1703,1,0
2024,3,2024-12-10,Hungary,France,27,30,1704,1,0
2024,3,2024-12-10,Romania,Poland,24,29,1705,1,0
2024,3,2024-12-11,Switzerland,Norway,24,40,1706,1,0
2024,3,2024-12-11,Denmark,Netherlands,30,26,1707,1,0
2024,3,2024-12-11,Slovenia,Germany,16,35,1708,1,0
2024,3,2024-12-13,France,Denmark,22,24,1709,1,0
2024,3,2024-12-13,Hungary,Norway,22,30,1710,1,0
2024,3,2024-12-13,Sweden,Netherlands,33,32,1711,1,0
2024,3,2024-12-15,Denmark,Norway,23,31,1712,1,0
2024,3,2024-12-15,France,Hungary,24,25,1713,1,0
2025,4,2025-03-06,Spain,Argentina,28,25,1714,0,1
2025,4,2025-03-06,Sweden,Romania,36,28,1715,0,1
2025,4,2025-03-06,Germany,France,25,28,1716,0,1
2025,4,2025-03-08,Spain,Austria,32,25,1717,0,1
2025,4,2025-03-08,France,Germany,30,29,1718,0,1
2025,4,2025-03-08,Sweden,Romania,26,25,1719,0,1
2025,4,2025-03-08,Hungary,Ukraine,35,16,1720,0,1
2025,4,2025-04-09,Germany,Denmark,31,33,1721,0,1
2025,6,2025-04-09,Iceland,Israel,39,27,1722,1,0
2025,6,2025-04-09,Poland,North Macedonia,22,18,1723,1,0
2025,6,2025-04-09,Faroe Islands,Lithuania,36,26,1724,1,0
