season,division,date,home,away,home_goals,away_goals
2019,4,2019-01-27,Norway,Denmark,22,31
2019,4,2019-01-27,Germany,France,25,26
2019,4,2019-01-26,Croatia,Sweden,28,34
2019,4,2019-01-26,Spain,Egypt,36,31
2019,4,2019-01-25,Germany,Norway,25,31
2019,4,2019-01-25,Denmark,France,38,30
2019,4,2019-01-23,Denmark,Sweden,30,26
2019,4,2019-01-23,Germany,Spain,31,30
2019,4,2019-01-23,France,Croatia,20,23
2019,4,2019-01-23,Norway,Hungary,35,26
2019,4,2019-01-23,Brazil,Iceland,32,29
2019,4,2019-01-23,Tunisia,Egypt,23,30
2019,4,2019-01-21,Croatia,Germany,21,22
2019,4,2019-01-21,Egypt,Denmark,20,26
2019,4,2019-01-21,Spain,Brazil,36,24
2019,4,2019-01-21,Sweden,Norway,27,30
2019,4,2019-01-20,Iceland,France,22,31
2019,4,2019-01-20,Norway,Egypt,32,28
2019,4,2019-01-20,Serbia,Argentina,28,30
2019,4,2019-01-20,Brazil,Croatia,29,26
2019,4,2019-01-20,Hungary,Tunisia,26,21
2019,4,2019-01-20,Bahrain,Austria,27,29
2019,4,2019-01-20,Russia,Qatar,28,34
2019,4,2019-01-20,North Macedonia,Chile,32,30
2019,4,2019-01-19,Denmark,Hungary,25,22
2019,4,2019-01-19,Germany,Iceland,24,19
2019,4,2019-01-19,Austria,Argentina,22,24
2019,4,2019-01-19,France,Spain,33,30
2019,4,2019-01-19,Tunisia,Sweden,23,35
2019,4,2019-01-19,Serbia,Bahrain,32,27
2019,4,2019-01-19,Chile,Qatar,27,37
2019,4,2019-01-19,Russia,North Macedonia,30,28
2019,4,2019-01-17,France,Russia,23,22
2019,4,2019-01-17,Spain,Croatia,19,23
2019,4,2019-01-17,Sweden,Hungary,33,30
2019,4,2019-01-17,Denmark,Norway,30,26
2019,4,2019-01-17,Germany,Serbia,31,23
2019,4,2019-01-17,North Macedonia,Iceland,22,24
2019,4,2019-01-17,Qatar,Argentina,26,25
2019,4,2019-01-17,Austria,Tunisia,27,32
2019,4,2019-01-17,Bahrain,Japan,23,22
2019,4,2019-01-17,Chile,Saudi Arabia,32,27
2019,4,2019-01-16,North Macedonia,Spain,21,32
2019,4,2019-01-16,Qatar,Sweden,22,23
2019,4,2019-01-16,Croatia,Bahrain,32,20
2019,4,2019-01-16,Hungary,Egypt,30,30
2019,4,2019-01-16,Japan,Iceland,21,25
2019,4,2019-01-15,Austria,Denmark,17,28
2019,4,2019-01-15,Germany,France,25,25
2019,4,2019-01-15,Norway,Chile,41,20
2019,4,2019-01-15,Saudi Arabia,Tunisia,20,24
2019,4,2019-01-15,Russia,Brazil,23,25
2019,4,2019-01-14,Spain,Japan,26,22
2019,4,2019-01-14,Denmark,Saudi Arabia,34,22
2019,4,2019-01-14,Argentina,Egypt,20,22
2019,4,2019-01-14,Croatia,North Macedonia,31,22
2019,4,2019-01-14,Russia,Germany,22,22
2019,4,2019-01-14,Norway,Austria,34,24
2019,4,2019-01-14,Hungary,Qatar,32,26
2019,4,2019-01-14,Iceland,Bahrain,36,18
2019,4,2019-01-14,Serbia,Brazil,22,24
2019,4,2019-01-14,Tunisia,Chile,36,30
2019,4,2019-01-14,Portugal,Poland,27,27
2019,4,2019-01-14,Luxembourg,Slovakia,28,27
2019,4,2019-01-14,Lithuania,Latvia,29,27
2019,4,2019-01-14,Israel,Georgia,23,23
2019,4,2019-01-14,Netherlands,Belgium,33,30
2019,4,2019-01-14,Turkey,Greece,24,23
2019,2,2019-01-13,Slovakia,Romania,27,20
2019,4,2019-01-13,Sweden,Argentina,31,16
2019,4,2019-01-13,Spain,Iceland,32,25
2019,4,2019-01-13,Croatia,Japan,35,27
2019,4,2019-01-13,Qatar,Egypt,28,23
2019,4,2019-01-13,North Macedonia,Bahrain,28,23
2019,4,2019-01-13,Italy,Faroe Islands,29,18
2019,4,2019-01-13,Bosnia & Herzegovina,Switzerland,21,15
2019,4,2019-01-13,Kosovo,Portugal,22,36
2019,4,2019-01-13,Romania,Ukraine,26,26
2019,4,2019-01-13,Georgia,Lithuania,20,24
2019,4,2019-01-13,Israel,Latvia,28,29
2019,4,2019-01-13,Russia,Finland,36,26
2019,2,2019-01-12,Slovakia,Romania,23,22
2019,2,2019-01-12,Switzerland,Poland,32,28
2019,4,2019-01-12,France,Serbia,32,21
2019,4,2019-01-12,Denmark,Tunisia,36,22
2019,4,2019-01-12,Germany,Brazil,34,21
2019,4,2019-01-12,Norway,Saudi Arabia,40,21
2019,4,2019-01-12,Austria,Chile,24,32
2019,4,2019-01-12,Italy,Ukraine,29,28
2019,4,2019-01-12,Poland,Kosovo,30,19
2019,4,2019-01-12,Lithuania,Israel,36,20
2019,4,2019-01-12,Faroe Islands,Romania,20,28
2019,4,2019-01-12,Latvia,Georgia,24,21
2019,2,2019-01-11,Romania,Netherlands,30,27
2019,2,2019-01-11,Switzerland,Poland,29,27
2019,4,2019-01-11,Bahrain,Spain,23,33
2019,4,2019-01-11,Brazil,France,22,24
2019,4,2019-01-11,Egypt,Sweden,24,27
2019,4,2019-01-11,Tunisia,Norway,24,34
2019,4,2019-01-11,Argentina,Hungary,25,25
2019,4,2019-01-11,Iceland,Croatia,27,31
2019,4,2019-01-11,Saudi Arabia,Austria,22,29
2019,4,2019-01-11,Serbia,Russia,30,30
2019,4,2019-01-11,Japan,North Macedonia,29,38
2019,4,2019-01-11,Romania,Italy,34,24
2019,4,2019-01-11,Slovakia,Russia,26,32
2019,4,2019-01-11,Greece,Netherlands,23,28
2019,4,2019-01-11,Finland,Luxembourg,30,25
2019,4,2019-01-11,Ukraine,Faroe Islands,30,22
2019,2,2019-01-10,Slovakia,Netherlands,29,27
2019,4,2019-01-10,Chile,Denmark,16,39
2019,4,2019-01-10,Belgium,Turkey,27,21
2019,4,2019-01-10,Switzerland,Bosnia & Herzegovina,21,24
2019,2,2019-01-08,Israel,USA,34,25
2019,2,2019-01-08,Czech Republic,Argentina,26,26
2019,2,2019-01-07,France,Slovenia,29,21
2019,4,2019-01-07,Switzerland,Estonia,39,21
2019,4,2019-01-07,Greece,Belgium,24,26
2019,4,2019-01-07,Slovakia,Finland,24,16
2019,4,2019-01-07,Netherlands,Turkey,26,19
2019,2,2019-01-06,Norway,Brazil,30,26
2019,2,2019-01-06,Sweden,Russia,29,29
2019,2,2019-01-06,Denmark,Hungary,25,28
2019,2,2019-01-06,Iceland,Netherlands,27,23
2019,2,2019-01-06,Switzerland,Tunisia,28,30
2019,2,2019-01-06,Austria,Greece,32,25
2019,2,2019-01-06,Germany,Argentina,28,13
2019,2,2019-01-06,Japan,Portugal,25,27
2019,4,2019-01-06,Russia,Luxembourg,28,17
2019,2,2019-01-05,Italy,Croatia,20,28
2019,2,2019-01-05,Switzerland,Portugal,28,25
2019,2,2019-01-05,Norway,Netherlands,36,29
2019,2,2019-01-05,Bahrain,Greece,27,19
2019,2,2019-01-05,France,Slovenia,34,25
2019,2,2019-01-05,Spain,Belarus,40,29
2019,2,2019-01-05,Sweden,Russia,29,18
2019,2,2019-01-05,Tunisia,Japan,34,31
2019,2,2019-01-05,Brazil,Iceland,29,33
2019,2,2019-01-05,North Macedonia,Serbia,28,27
2019,2,2019-01-05,Poland,Saudi Arabia,28,19
2019,2,2019-01-04,Switzerland,Japan,28,28
2019,2,2019-01-04,Austria,Bahrain,31,22
2019,2,2019-01-04,Croatia,Montenegro,34,22
2019,2,2019-01-04,North Macedonia,Serbia,37,31
2019,2,2019-01-04,Spain,Poland,34,28
2019,2,2019-01-04,Portugal,Tunisia,28,31
2019,2,2019-01-04,Saudi Arabia,Belarus,23,36
2019,2,2019-01-04,Germany,Czech Republic,32,24
2019,4,2019-01-04,Belgium,Greece,33,28
2019,4,2019-01-04,Finland,Slovakia,22,27
2019,4,2019-01-04,Turkey,Netherlands,30,27
2019,2,2019-01-03,Netherlands,Brazil,32,35
2019,2,2019-01-03,Denmark,Hungary,33,19
2019,2,2019-01-03,Spain,Saudi Arabia,42,25
2019,2,2019-01-03,Norway,Iceland,31,25
2019,2,2019-01-03,Belarus,Poland,30,28
2019,2,2019-01-03,Italy,Montenegro,24,32
2019,4,2019-01-03,Luxembourg,Russia,19,27
2019,4,2019-01-03,Estonia,Switzerland,22,26
2018,2,2018-12-30,Serbia,Tunisia,29,25
2018,2,2018-12-29,Poland,Romania,30,29
2018,2,2018-12-29,Czech Republic,Japan,25,27
2018,2,2018-12-29,Latvia,Egypt,24,38
2018,2,2018-12-29,Belgium,Ukraine,28,23
2018,2,2018-12-28,Czech Republic,Romania,26,27
2018,2,2018-12-28,Latvia,Ukraine,26,33
2018,2,2018-12-28,Poland,Japan,29,28
2018,2,2018-12-28,Egypt,Belgium,28,19
2018,2,2018-12-27,Latvia,Belgium,18,28
2018,2,2018-12-27,Ukraine,Egypt,24,25
2018,2,2018-12-12,Germany,Poland,35,23
2018,1,2018-11-06,Bosnia & Herzegovina,Austria,22,23
2018,1,2018-11-06,Montenegro,Russia,24,24
2018,1,2018-11-06,Romania,Poland,28,23
2018,1,2018-11-06,Lithuania,Norway,32,29
2018,1,2018-11-06,Serbia,Belarus,27,36
2018,1,2018-11-06,Latvia,Denmark,23,36
2018,1,2018-11-06,Portugal,Slovenia,26,26
2018,1,2018-11-06,Belgium,France,37,38
2018,1,2018-11-06,Netherlands,Hungary,27,28
2018,1,2018-11-05,Slovakia,Sweden,17,21
2018,1,2018-11-05,Switzerland,Germany,22,23
2018,1,2018-11-05,Ukraine,Iceland,27,25
2018,1,2018-11-05,Czech Republic,North Macedonia,35,28
2018,1,2018-11-05,Finland,Spain,21,36
2018,1,2018-11-03,Denmark,Netherlands,29,20
2018,1,2018-11-03,Poland,Serbia,32,37
2018,1,2018-11-03,Sweden,Montenegro,36,21
2018,1,2018-11-03,France,Lithuania,37,20
2018,1,2018-11-02,Iceland,Czech Republic,25,24
2018,1,2018-11-02,Spain,Bosnia & Herzegovina,30,21
2018,1,2018-11-02,Austria,Finland,27,31
2018,1,2018-11-02,Germany,Portugal,35,24
2018,1,2018-11-02,Norway,Belgium,35,26
2018,1,2018-11-02,North Macedonia,Ukraine,27,21
2018,1,2018-11-02,Hungary,Latvia,24,16
2018,1,2018-11-02,Slovenia,Switzerland,32,27
2018,1,2018-11-02,Russia,Slovakia,31,31
2018,1,2018-11-02,Belarus,Romania,23,26
2018,1,2018-11-02,Georgia,Estonia,29,27
2018,1,2018-11-01,Kosovo,Romania,16,30
2018,1,2018-10-29,Estonia,Georgia,28,26
2018,1,2018-10-29,Romania,Kosovo,36,24
2018,2,2018-10-27,Sweden,Japan,32,24
2018,2,2018-10-25,Sweden,Japan,32,24
2018,2,2018-10-07,Finland,Faroe Islands,27,25
2018,2,2018-10-06,Finland,Faroe Islands,29,24
2018,2,2018-06-30,Japan,Brazil,29,31
2018,2,2018-06-29,Japan,Brazil,31,32
2018,2,2018-06-20,Netherlands,Bahrain,32,21
2018,1,2018-06-18,Iceland,Ukraine,34,26
2018,1,2018-06-18,North Macedonia,Czech Republic,33,20
2018,1,2018-06-18,Denmark,Latvia,33,16
2018,1,2018-06-18,Hungary,Netherlands,35,30
2018,1,2018-06-18,Belarus,Serbia,27,27
2018,1,2018-06-18,Germany,Switzerland,29,22
2018,1,2018-06-18,Poland,Romania,32,31
2018,1,2018-06-17,Austria,Bosnia & Herzegovina,34,32
2018,1,2018-06-17,Slovenia,Portugal,28,18
2018,1,2018-06-17,France,Belgium,32,28
2018,1,2018-06-17,Norway,Lithuania,30,20
2018,1,2018-06-17,Spain,Finland,46,16
2018,1,2018-06-17,Sweden,Slovakia,31,17
2018,1,2018-06-17,Russia,Montenegro,27,27
2018,2,2018-06-17,Netherlands,Bahrain,34,24
2018,2,2018-06-16,Japan,Germany,22,31
2018,1,2018-06-15,Latvia,Hungary,23,35
2018,1,2018-06-15,Romania,Belarus,22,32
2018,1,2018-06-15,Ukraine,North Macedonia,27,27
2018,1,2018-06-14,Serbia,Poland,34,34
2018,1,2018-06-14,Belgium,Norway,27,43
2018,1,2018-06-14,Portugal,Germany,26,29
2018,1,2018-06-14,Switzerland,Slovenia,20,33
2018,1,2018-06-14,Montenegro,Sweden,28,24
2018,1,2018-06-14,Slovakia,Russia,24,25
2018,1,2018-06-14,Netherlands,Denmark,24,36
2018,1,2018-06-14,Czech Republic,Iceland,27,24
2018,1,2018-06-14,Bosnia & Herzegovina,Spain,19,25
2018,1,2018-06-14,Lithuania,France,25,26
2018,1,2018-06-14,Finland,Austria,36,39
2018,1,2018-06-14,Greece,Belgium,29,25
2018,1,2018-06-14,Romania,Italy,44,25
2018,2,2018-06-14,France,Denmark,29,29
2018,1,2018-06-13,Estonia,Luxembourg,26,29
2018,2,2018-06-13,Poland,Spain,30,31
2018,2,2018-06-13,Japan,Germany,24,37
2018,1,2018-06-10,Italy,Romania,22,28
2018,1,2018-06-10,Belgium,Greece,30,25
2018,1,2018-06-10,Luxembourg,Estonia,26,31
2018,2,2018-06-10,France,Denmark,30,23
2018,2,2018-06-09,Israel,Slovakia,30,36
2018,2,2018-06-08,Israel,Slovakia,27,32
2018,2,2018-06-06,Germany,Norway,25,30
2018,2,2018-06-05,Denmark,Switzerland,29,22
2018,2,2018-06-04,Belarus,Lithuania,38,36
2018,2,2018-06-03,Belarus,Lithuania,28,32
2018,1,2018-05-07,Iceland,North Macedonia,30,29
2018,1,2018-05-07,Denmark,Hungary,35,27
2018,1,2018-05-07,Bosnia & Herzegovina,Finland,34,23
2018,1,2018-05-07,Serbia,Romania,27,22
2018,1,2018-05-07,Poland,Belarus,27,27
2018,1,2018-05-07,Lithuania,Belgium,33,28
2018,1,2018-05-07,Portugal,Switzerland,27,22
2018,1,2018-05-07,Netherlands,Latvia,25,24
2018,1,2018-05-06,Montenegro,Slovakia,31,30
2018,1,2018-05-06,Spain,Austria,35,24
2018,1,2018-05-06,France,Norway,28,24
2018,1,2018-05-06,Sweden,Russia,25,21
2018,1,2018-05-06,Germany,Slovenia,25,20
2018,1,2018-05-06,Czech Republic,Ukraine,32,25
2018,1,2018-05-04,Hungary,Denmark,25,25
2018,1,2018-05-04,North Macedonia,Iceland,30,25
2018,1,2018-05-04,Romania,Serbia,22,23
2018,1,2018-05-04,Switzerland,Portugal,25,27
2018,1,2018-05-04,Finland,Bosnia & Herzegovina,27,32
2018,1,2018-05-04,Belarus,Poland,32,23
2018,1,2018-05-03,Belgium,Lithuania,29,33
2018,1,2018-05-03,Austria,Spain,29,30
2018,1,2018-05-03,Slovenia,Germany,23,32
2018,1,2018-05-03,Latvia,Netherlands,27,29
2018,1,2018-05-03,Norway,France,35,30
2018,1,2018-05-03,Slovakia,Montenegro,27,27
2018,1,2018-05-03,Russia,Sweden,21,29
2018,1,2018-05-03,Ukraine,Czech Republic,26,23
2018,1,2018-05-03,Italy,Kosovo,35,26
2018,1,2018-05-03,Luxembourg,Georgia,29,20
2018,1,2018-04-30,Georgia,Luxembourg,17,16
2018,1,2018-04-29,Kosovo,Italy,22,29
2018,1,2018-04-10,Romania,Israel,32,21
2018,1,2018-04-09,Belgium,Turkey,29,22
2018,1,2018-04-09,Finland,Luxembourg,27,29
2018,2,2018-04-08,Slovenia,Belarus,27,23
2018,2,2018-04-08,Hungary,Brazil,30,22
2018,1,2018-04-07,Luxembourg,Finland,23,28
2018,2,2018-04-07,Spain,Tunisia,33,18
2018,2,2018-04-07,Slovenia,Belarus,35,29
2018,2,2018-04-07,Brazil,Austria,29,27
2018,2,2018-04-07,Sweden,Croatia,28,29
2018,2,2018-04-07,Germany,Serbia,29,23
2018,2,2018-04-07,Czech Republic,Poland,36,37
2018,2,2018-04-07,North Macedonia,Russia,27,32
2018,1,2018-04-06,Israel,Romania,27,30
2018,1,2018-04-06,Turkey,Belgium,28,37
2018,2,2018-04-06,Portugal,Switzerland,22,23
2018,2,2018-04-06,Hungary,Austria,33,22
2018,2,2018-04-06,Finland,Georgia,19,21
2018,2,2018-04-05,Netherlands,Japan,28,23
2018,2,2018-04-05,Sweden,Croatia,32,25
2018,2,2018-04-05,Poland,Czech Republic,21,25
2018,2,2018-04-05,Italy,Finland,35,28
2018,2,2018-04-04,Portugal,Switzerland,27,28
2018,2,2018-04-04,Germany,Serbia,26,19
2018,1,2018-01-28,Spain,Sweden,29,23
2018,1,2018-01-28,France,Denmark,32,29
2018,1,2018-01-26,Denmark,Sweden,34,35
2018,1,2018-01-26,France,Spain,23,27
2018,1,2018-01-26,Croatia,Czech Republic,28,27
2018,1,2018-01-24,Croatia,France,27,30
2018,1,2018-01-24,Germany,Spain,27,31
2018,1,2018-01-24,North Macedonia,Denmark,20,31
2018,1,2018-01-24,Sweden,Norway,25,28
2018,1,2018-01-24,Serbia,Belarus,27,32
2018,1,2018-01-24,Slovenia,Czech Republic,26,26
2018,1,2018-01-23,North Macedonia,Czech Republic,24,25
2018,1,2018-01-23,Slovenia,Spain,31,26
2018,1,2018-01-22,Sweden,Belarus,29,20
2018,1,2018-01-22,Serbia,France,30,39
2018,1,2018-01-21,North Macedonia,Spain,20,31
2018,1,2018-01-21,Germany,Denmark,25,26
2018,1,2018-01-20,Croatia,Norway,32,28
2018,1,2018-01-20,Sweden,France,17,23
2018,1,2018-01-19,Slovenia,Denmark,28,31
2018,1,2018-01-19,Germany,Czech Republic,22,19
2018,1,2018-01-18,Croatia,Belarus,25,23
2018,1,2018-01-18,Serbia,Norway,27,32
2018,1,2018-01-17,Montenegro,Slovenia,19,28
2018,1,2018-01-17,Spain,Denmark,22,25
2018,1,2018-01-17,Czech Republic,Hungary,33,27
2018,1,2018-01-17,Germany,North Macedonia,25,25
2018,1,2018-01-16,Croatia,Sweden,31,35
2018,1,2018-01-16,Norway,Austria,39,28
2018,1,2018-01-16,France,Belarus,32,25
2018,1,2018-01-16,Serbia,Iceland,29,26
2018,1,2018-01-15,Czech Republic,Denmark,28,27
2018,1,2018-01-15,Montenegro,North Macedonia,28,29
2018,1,2018-01-15,Hungary,Spain,25,27
2018,1,2018-01-15,Slovenia,Germany,25,25
2018,1,2018-01-14,Iceland,Croatia,22,29
2018,1,2018-01-14,Norway,Belarus,33,28
2018,1,2018-01-14,Austria,France,26,33
2018,1,2018-01-14,Serbia,Sweden,25,30
2018,1,2018-01-13,Denmark,Hungary,32,25
2018,1,2018-01-13,North Macedonia,Slovenia,25,24
2018,1,2018-01-13,Spain,Czech Republic,32,15
2018,1,2018-01-13,Germany,Montenegro,32,19
2018,1,2018-01-12,Croatia,Serbia,32,22
2018,1,2018-01-12,France,Norway,32,31
2018,1,2018-01-12,Belarus,Austria,27,26
2018,1,2018-01-12,Sweden,Iceland,24,26
2018,2,2018-01-10,Slovenia,Serbia,33,25
2018,2,2018-01-10,Iran,Algeria,31,28
2018,2,2018-01-09,Slovenia,Serbia,36,32
2018,2,2018-01-09,Portugal,Argentina,30,25
2018,2,2018-01-09,Qatar,Iran,33,28
2018,2,2018-01-08,Sweden,Hungary,31,29
2018,2,2018-01-07,Spain,Poland,37,22
2018,2,2018-01-07,Belarus,Argentina,29,22
2018,2,2018-01-07,Czech Republic,Austria,35,21
2018,2,2018-01-07,Germany,Iceland,30,21
2018,2,2018-01-06,Spain,Argentina,31,28
2018,2,2018-01-06,Portugal,Romania,23,26
2018,2,2018-01-06,Poland,Belarus,28,27
2018,2,2018-01-06,Tunisia,Bahrain,24,25
2018,2,2018-01-06,Bosnia & Herzegovina,Saudi Arabia,22,27
2018,2,2018-01-06,Sweden,Hungary,29,29
2018,2,2018-01-06,Cuba,Algeria,20,32
2018,2,2018-01-05,Croatia,Montenegro,25,22
2018,2,2018-01-05,Austria,Czech Republic,23,26
2018,2,2018-01-05,Romania,Bahrain,29,20
2018,2,2018-01-05,Spain,Belarus,35,30
2018,2,2018-01-05,Germany,Iceland,36,29
2018,2,2018-01-05,Bosnia & Herzegovina,Saudi Arabia,29,26
2018,2,2018-01-05,Serbia,North Macedonia,29,32
2018,2,2018-01-05,Portugal,Tunisia,33,29
2018,2,2018-01-05,Argentina,Poland,29,24
2018,2,2018-01-05,Qatar,Algeria,40,21
2018,2,2018-01-04,Slovenia,Iran,31,19
2018,2,2018-01-04,Qatar,Cuba,48,16
2018,2,2018-01-03,Iceland,Japan,42,25
2017,2,2017-12-30,Serbia,Romania,21,28
2017,2,2017-12-30,Switzerland,Russia,29,30
2017,2,2017-12-29,Romania,Russia,18,25
2017,2,2017-12-29,Greece,Italy,28,27
2017,2,2017-12-29,Poland,Belarus,26,22
2017,2,2017-12-29,Switzerland,Serbia,32,28
2017,2,2017-12-29,Czech Republic,Slovakia,34,20
2017,2,2017-12-29,Japan,Bahrain,22,37
2017,2,2017-12-29,Latvia,Egypt,26,26
2017,2,2017-12-29,Estonia,Netherlands,21,37
2017,2,2017-12-28,Poland,Bahrain,26,18
2017,2,2017-12-28,Latvia,Estonia,25,22
2017,2,2017-12-28,Greece,Italy,27,27
2017,2,2017-12-28,Japan,Belarus,27,31
2017,2,2017-12-28,Slovakia,Czech Republic,27,27
2017,2,2017-12-28,Netherlands,Egypt,21,24
2017,2,2017-12-27,Latvia,Netherlands,24,29
2017,2,2017-12-27,Egypt,Estonia,31,22
2017,4,2017-11-08,Lithuania,Bosnia & Herzegovina,27,27
2017,4,2017-11-08,Romania,Italy,35,22
2017,4,2017-11-08,Ukraine,Latvia,18,23
2017,4,2017-11-07,Belgium,Czech Republic,32,36
2017,4,2017-11-07,Luxembourg,Netherlands,30,34
2017,4,2017-11-07,Portugal,Israel,36,21
2017,4,2017-11-07,Slovakia,Kosovo,38,20
2017,4,2017-11-07,Estonia,Georgia,25,25
2017,4,2017-11-07,Finland,Austria,29,32
2017,4,2017-11-06,Georgia,Portugal,22,37
2017,4,2017-11-06,Estonia,Israel,25,28
2017,4,2017-11-05,Israel,Georgia,27,19
2017,4,2017-11-05,Portugal,Estonia,28,28
2017,4,2017-11-04,Austria,Romania,27,24
2017,4,2017-11-04,Bosnia & Herzegovina,Slovakia,29,25
2017,4,2017-11-04,Italy,Finland,27,19
2017,4,2017-11-04,Netherlands,Luxembourg,26,20
2017,4,2017-11-04,Kosovo,Lithuania,26,30
2017,4,2017-11-04,Latvia,Greece,31,22
2017,4,2017-11-04,Czech Republic,Belgium,34,32
2017,2,2017-10-29,Germany,Spain,28,24
2017,2,2017-10-28,Austria,Serbia,38,38
2017,2,2017-10-28,Croatia,Slovenia,21,20
2017,2,2017-10-28,Montenegro,Czech Republic,23,22
2017,2,2017-10-28,Israel,Ukraine,30,29
2017,2,2017-10-28,Belarus,Switzerland,34,23
2017,2,2017-10-28,Iceland,Sweden,24,27
2017,2,2017-10-28,Germany,Spain,24,26
2017,2,2017-10-27,Portugal,Romania,27,22
2017,2,2017-10-27,Montenegro,Czech Republic,26,28
2017,2,2017-10-27,Belarus,Switzerland,36,31
2017,2,2017-10-27,Israel,Ukraine,24,28
2017,2,2017-10-26,Iceland,Sweden,31,29
2017,2,2017-10-26,Austria,Serbia,32,34
2017,2,2017-10-26,Israel,Ukraine,25,25
2017,2,2017-10-26,Slovenia,Croatia,26,26
2017,2,2017-10-25,Portugal,Romania,29,24
2017,2,2017-08-14,Tunisia,Iran,30,23
2017,4,2017-06-16,Portugal,Iceland,21,20
2017,4,2017-06-15,Austria,Denmark,20,23
2017,4,2017-06-15,Bosnia & Herzegovina,Sweden,27,27
2017,4,2017-06-15,Hungary,Serbia,30,25
2017,4,2017-06-15,North Macedonia,Czech Republic,34,27
2017,4,2017-06-15,Netherlands,Poland,25,24
2017,4,2017-06-15,Norway,Slovenia,29,27
2017,4,2017-06-15,Latvia,Belarus,28,26
2017,4,2017-06-15,Montenegro,Russia,19,29
2017,4,2017-06-12,Denmark,Austria,35,27
2017,4,2017-06-12,Iceland,Portugal,26,23
2017,4,2017-06-12,Belarus,Latvia,26,24
2017,4,2017-06-12,Russia,Montenegro,29,22
2017,4,2017-06-12,Sweden,Bosnia & Herzegovina,27,19
2017,2,2017-06-11,Norway,Poland,41,22
2017,2,2017-06-11,Sweden,Iceland,23,23
2017,4,2017-06-11,Poland,Netherlands,27,21
2017,4,2017-06-11,Slovenia,Norway,24,18
2017,4,2017-06-11,Czech Republic,North Macedonia,28,22
2017,2,2017-06-10,Lithuania,Latvia,36,23
2017,4,2017-06-10,Serbia,Hungary,25,26
2017,2,2017-06-09,Norway,Sweden,22,21
2017,2,2017-06-09,Slovenia,Montenegro,33,24
2017,2,2017-06-09,Iceland,Poland,24,21
2017,2,2017-06-09,Lithuania,Latvia,40,30
2017,2,2017-06-09,Belarus,Ukraine,24,21
2017,2,2017-06-08,Norway,Iceland,36,30
2017,2,2017-06-08,Slovenia,Montenegro,38,24
2017,2,2017-06-08,Poland,Sweden,27,33
2017,2,2017-06-08,Belarus,Ukraine,31,32
2017,2,2017-03-19,Germany,Sweden,25,25
2017,2,2017-03-19,Switzerland,Belarus,31,31
2017,2,2017-03-18,Switzerland,Belarus,32,28
2017,2,2017-03-18,Sweden,Germany,27,25
2017,4,2017-01-29,France,Norway,33,26
2017,4,2017-01-28,Slovenia,Croatia,31,30
2017,4,2017-01-27,Croatia,Norway,25,28
2017,4,2017-01-26,France,Slovenia,31,25
2017,4,2017-01-24,Slovenia,Qatar,32,30
2017,4,2017-01-24,Spain,Croatia,29,30
2017,4,2017-01-24,France,Sweden,33,30
2017,4,2017-01-24,Norway,Hungary,31,28
2017,4,2017-01-23,Poland,Argentina,24,22
2017,4,2017-01-23,Tunisia,Saudi Arabia,39,30
2017,4,2017-01-23,Japan,Chile,29,35
2017,4,2017-01-22,Croatia,Egypt,21,19
2017,4,2017-01-22,Germany,Qatar,20,21
2017,4,2017-01-22,Belarus,Sweden,22,41
2017,4,2017-01-22,Hungary,Denmark,27,25
2017,4,2017-01-22,Saudi Arabia,Argentina,22,24
2017,4,2017-01-22,Chile,Bahrain,35,30
2017,4,2017-01-21,Brazil,Spain,27,28
2017,4,2017-01-21,Russia,Slovenia,26,32
2017,4,2017-01-21,France,Iceland,31,25
2017,4,2017-01-21,Norway,North Macedonia,34,24
2017,4,2017-01-21,Poland,Tunisia,28,26
2017,4,2017-01-20,Belarus,Hungary,27,25
2017,4,2017-01-20,Qatar,Denmark,29,32
2017,4,2017-01-20,Germany,Croatia,28,21
2017,4,2017-01-20,Sweden,Egypt,33,26
2017,4,2017-01-20,Bahrain,Argentina,17,26
2017,4,2017-01-20,Chile,Saudi Arabia,25,26
2017,4,2017-01-19,Japan,Norway,23,38
2017,4,2017-01-19,Spain,Slovenia,36,26
2017,4,2017-01-19,France,Poland,26,25
2017,4,2017-01-19,North Macedonia,Iceland,27,27
2017,4,2017-01-19,Russia,Brazil,28,24
2017,4,2017-01-18,Croatia,Chile,37,22
2017,4,2017-01-18,North Macedonia,Spain,25,29
2017,4,2017-01-18,Sweden,Qatar,36,25
2017,4,2017-01-18,Belarus,Germany,25,31
2017,4,2017-01-18,Denmark,Bahrain,30,26
2017,4,2017-01-18,Argentina,Egypt,26,31
2017,4,2017-01-18,Saudi Arabia,Hungary,24,37
2017,4,2017-01-17,Russia,France,24,35
2017,4,2017-01-17,Germany,Saudi Arabia,38,24
2017,4,2017-01-17,Poland,Japan,26,25
2017,4,2017-01-17,Qatar,Argentina,21,17
2017,4,2017-01-17,Slovenia,Tunisia,28,28
2017,4,2017-01-17,Norway,Brazil,39,26
2017,4,2017-01-17,Bosnia & Herzegovina,Lithuania,31,22
2017,4,2017-01-17,Kosovo,Slovakia,22,26
2017,4,2017-01-17,Austria,Finland,32,20
2017,4,2017-01-17,Latvia,Ukraine,22,21
2017,4,2017-01-17,Netherlands,Switzerland,34,21
2017,4,2017-01-16,Croatia,Belarus,31,25
2017,4,2017-01-16,Denmark,Sweden,27,25
2017,4,2017-01-16,Poland,Russia,20,24
